Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,x1stFlrSF,x2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,x3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1814,531385130,3.044522437723423,RL,4.532599493153256,9.692581318886397,Pave,NA,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.275172319452771,Unf,0.0,3.6888794541139363,7.301822342137932,GasA,Ex,Y,SBrkr,7.3098814858247865,0.0,0.0,7.3098814858247865,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998,RFn,2,514,TA,TA,Y,5.998936561946683,3.258096538021482,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD ,Normal,215000
1815,531451030,4.795790545596741,RL,3.9318256327243257,8.98882050177807,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,CompShg,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.066108090103747,Unf,0.0,7.044032897274685,7.362645270417825,GasA,Gd,Y,SBrkr,7.362645270417825,0.0,0.0,7.362645270417825,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,1992,RFn,2,529,TA,TA,Y,0.0,0.0,3.970291913552122,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,179200
1816,531451150,5.081404364984463,RL,3.9318256327243257,8.98882050177807,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.447305862541213,6.447305862541213,GasA,Ex,Y,SBrkr,6.447305862541213,6.456769655572163,0.0,7.144407180321139,0,0,1,1,2,1,TA,5,Typ,2,TA,Attchd,1980,RFn,1,283,TA,TA,Y,5.831882477283517,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,7,2007,WD ,Normal,128000
1817,531453140,4.454347296253507,RL,4.248495242049359,9.1248914101437,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.617402977974478,LwQ,4.543294782270004,0.0,6.734591659972948,GasA,Gd,Y,SBrkr,6.785587645007929,0.0,0.0,6.785587645007929,1,0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,1983,RFn,2,504,TA,Gd,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,12,2007,WD ,Normal,144000
1818,531477040,4.51085950651685,RH,4.110873864173311,9.036106025364846,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,5.771441123130016,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GasA,TA,Y,SBrkr,7.611347717403621,0.0,0.0,7.611347717403621,0,0,2,0,4,2,TA,10,Typ,2,TA,Detchd,1977,Unf,2,630,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD ,Normal,144000
1819,532353120,3.044522437723423,RL,4.174387269895637,8.746080217357513,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,LwQ,4.9344739331306915,Rec,5.863631175598097,6.0063531596017325,6.796823718274855,GasA,TA,Y,SBrkr,6.796823718274855,0.0,0.0,6.796823718274855,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1979,Unf,1,308,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2007,WD ,Normal,120750
1820,532354010,3.044522437723423,RL,4.394449154672439,9.0455836463617,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,6.447305862541213,Unf,0.0,5.831882477283517,6.878326468291325,GasA,TA,Y,SBrkr,6.878326468291325,0.0,0.0,6.878326468291325,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1996,Unf,2,624,TA,TA,Y,0.0,3.2188758248682006,0.0,0.0,5.262690188904886,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,132500
1821,532354060,3.044522437723423,RL,4.2626798770413155,8.912069097970134,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.035481432524756,Unf,0.0,6.46302945692067,6.964135612418245,GasA,TA,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1977,Fin,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,WD ,Normal,132000
1822,532354070,3.044522437723423,RL,4.1588830833596715,8.95660873889395,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.3784261836515865,Unf,0.0,6.021023349349527,6.907755278982137,GasA,Gd,Y,SBrkr,6.907755278982137,0.0,0.0,6.907755278982137,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1963,Unf,1,264,TA,TA,Y,0.0,4.890349128221754,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2007,WD ,Normal,132500
1823,532376040,3.044522437723423,RL,4.454347296253507,8.849513965486398,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.838405200847344,Unf,0.0,4.6913478822291435,6.947937068614969,GasA,TA,Y,SBrkr,7.02197642307216,0.0,0.0,7.02197642307216,1,0,1,1,3,1,Fa,5,Typ,0,NA,Attchd,1961,RFn,2,544,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,NA,NA,Shed,5.993961427306569,5,2007,WD ,Normal,129000
1824,532376090,3.044522437723423,RL,3.713572066704308,9.523251498473739,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.039660349862076,7.039660349862076,GasA,TA,Y,SBrkr,7.436617265234227,0.0,0.0,7.436617265234227,0,0,1,1,3,1,TA,8,Min2,1,TA,Attchd,1962,RFn,1,349,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2007,WD ,Normal,143900
1825,532377050,3.044522437723423,RL,4.442651256490317,8.919586920999915,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.70073110954781,Unf,0.0,5.43372200355424,6.947937068614969,GasA,TA,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,1,0,1,1,3,1,TA,5,Typ,0,NA,Detchd,1991,Fin,2,686,TA,TA,Y,5.241747015059643,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,145000
1826,532377140,3.044522437723423,RL,4.290459441148391,9.204925739274683,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.060443010546419,TA,TA,CBlock,TA,TA,No,Rec,6.71901315438526,Unf,0.0,5.087596335232384,6.8966943316227125,GasA,TA,Y,SBrkr,6.8966943316227125,0.0,0.0,6.8966943316227125,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1963,Unf,2,572,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD ,Normal,128500
1827,532378240,3.044522437723423,RL,4.060443010546419,8.728102205062104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,4.330733340286331,TA,TA,CBlock,TA,TA,No,GLQ,6.396929655216146,Unf,0.0,5.627621113690637,6.776506992372183,GasA,TA,Y,SBrkr,6.805722553416985,0.0,0.0,6.805722553416985,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1967,Unf,1,288,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,8,2007,WD ,Normal,125500
1828,532476080,4.110873864173311,RL,4.624972813284271,9.879348536682802,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.60947179518496,Gd,TA,PConc,Gd,TA,No,GLQ,6.590301048196686,Unf,0.0,6.208590026096629,7.1098794630722715,GasA,Gd,Y,SBrkr,7.148345743900068,7.117205503164344,0.0,7.825644732219989,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,2,564,TA,TA,Y,0.0,4.605170185988092,0.0,0.0,5.209486152841421,0.0,NA,NA,NA,0.0,2,2007,WD ,Normal,300000
1829,532477040,4.110873864173311,RL,4.564348191467836,9.772410288929185,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,4.836281906951478,ALQ,6.939253946041508,3.6109179126442243,7.084226422097916,GasA,TA,Y,SBrkr,7.324489979348532,6.480044561926653,0.0,7.681560362559537,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1974,RFn,2,518,TA,TA,Y,5.3981627015177525,3.871201010907891,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,7,2007,WD ,Normal,294000
1830,532479050,3.044522437723423,RL,3.8066624897703196,9.282847062762931,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,3.8066624897703196,TA,TA,CBlock,Fa,TA,Gd,ALQ,6.669498089857879,Unf,0.0,5.5254529391317835,6.945051063725834,GasA,TA,Y,SBrkr,6.945051063725834,0.0,0.0,6.945051063725834,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1974,RFn,2,431,TA,TA,Y,4.919980925828125,3.871201010907891,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD ,Normal,129000
1831,532479120,4.454347296253507,RL,4.543294782270004,9.720045368073471,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,7.237778191923443,Unf,0.0,0.0,7.237778191923443,GasA,TA,Y,SBrkr,7.43955930913332,0.0,0.0,7.43955930913332,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975,Fin,2,611,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,WD ,Normal,171000
1832,532479140,3.044522437723423,RL,3.784189633918261,9.450380370950123,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,6,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,6.876264611890766,Unf,0.0,4.343805421853684,6.951772164398911,GasA,TA,Y,SBrkr,6.962243464266207,0.0,0.0,6.962243464266207,1,0,1,0,2,1,Gd,5,Typ,1,TA,Attchd,1973,RFn,2,542,TA,TA,Y,6.1224928095143865,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,WD ,Abnorml,147000
1833,533120030,4.110873864173311,RL,4.276666119016055,9.166701914946353,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.820082930352362,Gd,TA,PConc,Ex,TA,No,GLQ,6.180016653652572,Unf,0.0,6.879355804460439,7.282073658093465,GasA,Ex,Y,SBrkr,7.282073658093465,7.213768308118642,0.0,7.941295570906532,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,750,Gd,Gd,Y,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,302000
1834,533130170,3.9318256327243257,RL,4.454347296253507,9.276034475171546,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.823045895483019,Gd,TA,PConc,Gd,TA,No,GLQ,6.55250788703459,Unf,0.0,6.891625897052253,7.428927194802272,GasA,Ex,Y,SBrkr,7.6638772587034705,6.612041034833092,0.0,7.96311205897929,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992,Fin,2,541,TA,TA,Y,0.0,3.5263605246161616,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,WD ,Normal,285000
1835,533205110,4.795790545596741,FV,3.828641396489095,8.384804003370492,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.747586526829315,Unf,0.0,6.269096283706261,7.229113877793302,GasA,Ex,Y,SBrkr,7.229113877793302,0.0,0.0,7.229113877793302,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2004,Fin,2,540,TA,TA,Y,5.081404364984463,4.04305126783455,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,WD ,Normal,214000
1836,533206060,4.795790545596741,FV,4.394449154672439,8.16735198705607,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,3.4339872044851463,Gd,TA,PConc,Gd,TA,No,GLQ,4.110873864173311,Unf,0.0,6.9865664594064265,7.040536390215956,GasA,Ex,Y,SBrkr,7.049254841255837,0.0,0.0,7.049254841255837,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2006,Fin,2,484,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,New,Partial,166000
1837,533206070,4.795790545596741,FV,3.4965075614664802,8.23880116587155,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,3.6109179126442243,Gd,TA,PConc,Gd,TA,No,GLQ,4.110873864173311,Unf,0.0,7.280697195384741,7.321188556739478,GasA,Ex,Y,SBrkr,7.356279876550748,0.0,0.0,7.356279876550748,1,0,2,0,2,1,Gd,5,Typ,0,NA,Attchd,2006,Fin,2,476,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,New,Partial,193800
1838,533208010,4.795790545596741,FV,3.871201010907891,8.350193650720067,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,7.210079628170788,7.210079628170788,GasA,Ex,Y,SBrkr,7.210079628170788,0.0,0.0,7.210079628170788,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466,TA,TA,Y,0.0,5.488937726156687,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,New,Partial,208900
1839,533208020,4.795790545596741,FV,3.713572066704308,8.19063168090354,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,GLQ,6.843749949006225,Unf,0.0,6.030685260261263,7.210079628170788,GasA,Ex,Y,SBrkr,7.210079628170788,0.0,0.0,7.210079628170788,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466,TA,TA,Y,0.0,5.488937726156687,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,New,Partial,194000
1840,533208030,4.795790545596741,FV,3.4339872044851463,8.581294116822761,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.346655163176539,7.346655163176539,GasA,Ex,Y,SBrkr,7.346655163176539,0.0,0.0,7.346655163176539,0,0,2,1,2,1,Gd,5,Typ,0,NA,Attchd,2007,Fin,2,528,TA,TA,Y,0.0,4.634728988229636,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2007,New,Partial,207500
1841,533208040,4.795790545596741,FV,3.58351893845611,8.360539381370861,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.009408932708637,Unf,0.0,4.912654885736052,7.124478262493424,GasA,Ex,Y,SBrkr,7.124478262493424,0.0,0.0,7.124478262493424,1,0,1,1,1,1,Gd,4,Typ,0,NA,Attchd,2007,Fin,2,569,TA,TA,Y,0.0,4.762173934797756,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,New,Partial,199900
1842,533208070,5.081404364984463,FV,3.58351893845611,8.355144739461839,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.439350371100098,6.439350371100098,GasA,Ex,Y,SBrkr,6.439350371100098,6.439350371100098,0.0,7.1316985104669115,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,2006,RFn,2,528,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,New,Partial,164700
1843,533213130,5.081404364984463,FV,3.2188758248682006,7.732369222284388,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.8377304471659395,TA,TA,PConc,Gd,TA,No,GLQ,6.338594078203183,Unf,0.0,5.19295685089021,6.61338421837956,GasA,Gd,Y,SBrkr,6.630683385642372,6.61338421837956,0.0,7.31455283232408,1,0,2,1,3,1,TA,6,Typ,1,TA,Detchd,1999,Unf,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2007,WD ,Normal,176500
1844,533213140,5.081404364984463,FV,3.5553480614894135,8.080546965824498,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,7.029972911706386,TA,TA,PConc,Gd,TA,No,GLQ,6.040254711277414,Unf,0.0,5.739792912179234,6.593044534142437,GasA,Gd,Y,SBrkr,6.593044534142437,6.593044534142437,0.0,7.285506548522785,0,0,2,1,2,1,TA,5,Typ,1,Fa,Detchd,1999,Unf,2,440,TA,TA,Y,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,176000
1845,533221030,5.081404364984463,FV,3.5263605246161616,7.658227526161352,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.2422232654551655,Gd,TA,PConc,Gd,TA,No,GLQ,6.042632833682381,Unf,0.0,5.820082930352362,6.6293632534374485,GasA,Ex,Y,SBrkr,6.6293632534374485,6.6293632534374485,0.0,7.321849713788356,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000,Unf,2,440,TA,TA,Y,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,168500
1846,533221060,5.081404364984463,FV,3.2188758248682006,7.658227526161352,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.37989735354046,Gd,TA,PConc,Gd,TA,No,GLQ,6.035481432524756,Unf,0.0,5.8289456176102075,6.6293632534374485,GasA,Ex,Y,SBrkr,6.646390514847729,6.690842277418564,0.0,7.3613754289773485,0,0,2,1,3,1,Gd,4,Typ,0,NA,Detchd,2000,Unf,2,440,TA,TA,Y,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2007,WD ,Normal,177000
1847,533221100,5.081404364984463,FV,3.5263605246161616,7.658227526161352,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,No,GLQ,6.07993319509559,Unf,0.0,5.771441123130016,6.6293632534374485,GasA,Ex,Y,SBrkr,6.646390514847729,6.6293632534374485,0.0,7.330405211844402,0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000,Unf,2,440,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,177000
1848,533223050,5.081404364984463,FV,3.970291913552122,8.53817159780143,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.480638923341991,Unf,0.0,5.746203190540153,6.313548046277095,GasA,Ex,Y,SBrkr,6.313548046277095,6.313548046277095,0.0,7.005789019253503,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2004,Unf,2,480,TA,TA,Y,0.0,4.110873864173311,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2007,WD ,Normal,148800
1849,533236040,5.081404364984463,FV,3.2188758248682006,7.880804344674901,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.655440350367647,6.655440350367647,GasA,Ex,Y,SBrkr,6.639875833826536,6.519147287940395,0.0,7.273786317844895,0,0,2,1,2,1,Gd,5,Typ,0,NA,Detchd,1999,Unf,2,492,TA,TA,Y,5.332718793265369,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,WD ,Normal,174000
1850,533241030,4.110873864173311,FV,4.204692619390966,8.909235279192261,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.3783837129967145,Gd,TA,PConc,Gd,TA,No,BLQ,6.476972362889683,Unf,0.0,5.7899601708972535,6.883462586413092,GasA,Ex,Y,SBrkr,6.883462586413092,6.883462586413092,0.0,7.576097340623111,0,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1997,RFn,2,576,TA,TA,Y,0.0,2.3978952727983707,0.0,0.0,5.293304824724492,0.0,NA,NA,NA,0.0,6,2007,WD ,Normal,239000
1851,533242080,3.044522437723423,FV,4.30406509320417,8.898638793680181,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.200424892944957,7.200424892944957,GasA,Ex,Y,SBrkr,7.214504414151143,0.0,0.0,7.214504414151143,0,0,2,0,3,1,Gd,5,Typ,0,NA,Detchd,1999,Unf,2,625,TA,TA,Y,5.176149732573829,5.1647859739235145,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2007,COD,Normal,204000
1852,533242090,4.110873864173311,FV,4.189654742026425,8.988570876215118,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,6.872128101338986,Unf,0.0,4.51085950651685,6.961296045910167,GasA,Ex,Y,SBrkr,6.9782137426306985,6.884486652042782,0.0,7.6251071482389,1,0,2,1,3,1,Gd,8,Typ,2,Gd,Detchd,2003,Unf,2,552,TA,TA,Y,0.0,3.8918202981106265,0.0,0.0,5.198497031265826,0.0,NA,NA,NA,0.0,8,2007,WD ,Normal,301000
